EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
121153,19710411,   60,    0
121153,19710412,    7,    0
121153,19710413,   21,    0
121153,19710414,  -13,    0
121153,19710415,   19,    0
121153,19710416,   42,    0
121153,19710417,   40,    0
121153,19710418,    8,    0
121153,19710419,   18,    0
121153,19710420,   43,    0
121153,19710421,   22,    0
121153,19710422,   76,    0
121153,19710423,   83,    0
121153,19710424,   76,    0
121153,19710425,   34,    0
121153,19710426,  -30,    0
121153,19710427,   -4,    0
121153,19710428,  -14,    0
121153,19710429,   30,    0
121153,19710430,   10,    0
121153,19710501,    6,    0
121153,19710502,   18,    0
121153,19710503,   22,    0
121153,19710504,   24,    0
121153,19710505,   60,    0
121153,19710506,   55,    0
121153,19710507,   80,    0
121153,19710508,   88,    0
121153,19710509,  108,    0
121153,19710510,  128,    0
121153,19710511,   90,    0
121153,19710512,  141,    0
121153,19710513,  135,    0
121153,19710514,  118,    0
121153,19710515,  150,    0
121153,19710516,  133,    0
121153,19710517,  143,    0
121153,19710518,  172,    0
121153,19710519,  160,    0
121153,19710520,  114,    0
121153,19710521,  112,    0
121153,19710522,   82,    0
121153,19710523,   79,    0
121153,19710524,   85,    0
121153,19710525,   89,    0
121153,19710526,  102,    0
121153,19710527,  104,    0
121153,19710528,  155,    0
121153,19710529,  143,    0
121153,19710530,   92,    0
121153,19710531,  126,    0
121153,19710601,  122,    0
121153,19710602,  159,    0
121153,19710603,  160,    0
121153,19710604,  154,    0
121153,19710605,  153,    0
121153,19710606,  148,    0
121153,19710607,  120,    0
121153,19710608,  112,    0
121153,19710609,  123,    0
121153,19710610,  144,    0
121153,19710611,  130,    0
121153,19710612,  104,    0
121153,19710613,   98,    0
121153,19710614,   85,    0
121153,19710615,  131,    0
121153,19710616,   96,    0
121153,19710617,   89,    0
121153,19710618,   86,    0
121153,19710619,   88,    0
121153,19710620,  101,    0
121153,19710621,  122,    0
121153,19710622,  103,    0
121153,19710623,  102,    0
121153,19710624,   94,    0
121153,19710625,   92,    0
121153,19710626,  154,    0
121153,19710627,  126,    0
121153,19710628,  109,    0
121153,19710629,  103,    0
121153,19710630,   83,    0
121153,19710701,  113,    0
121153,19710702,   98,    0
121153,19710703,  129,    0
121153,19710704,  130,    0
121153,19710705,  111,    0
121153,19710706,  104,    0
121153,19710707,  122,    0
121153,19710708,  136,    0
121153,19710709,  159,    0
121153,19710710,  167,    0
121153,19710711,  154,    0
121153,19710712,  131,    0
121153,19710713,  116,    0
121153,19710714,  108,    0
121153,19710715,  133,    0
121153,19710716,  149,    0
121153,19710717,   94,    0
121153,19710718,   78,    0
121153,19710719,   96,    0
121153,19710720,  101,    0
121153,19710721,  108,    0
121153,19710722,  144,    0
121153,19710723,  116,    0
121153,19710724,  173,    0
121153,19710725,  188,    0
121153,19710726,  212,    0
121153,19710727,  180,    0
121153,19710728,  220,    0
121153,19710729,  182,    0
121153,19710730,  149,    0
121153,19710731,  140,    0
121153,19710801,  171,    0
121153,19710802,  172,    0
121153,19710803,  160,    0
121153,19710804,  198,    0
121153,19710805,  152,    0
121153,19710806,  168,    0
121153,19710807,  188,    0
121153,19710808,  151,    0
121153,19710809,   98,    0
121153,19710810,  184,    0
121153,19710811,  192,    0
121153,19710812,  154,    0
121153,19710813,  133,    0
121153,19710814,  152,    0
121153,19710815,  185,    0
121153,19710816,  149,    0
121153,19710817,  100,    0
121153,19710818,  120,    0
121153,19710819,  146,    0
121153,19710820,  180,    0
121153,19710821,  166,    0
121153,19710822,  194,    0
121153,19710823,  153,    0
121153,19710824,  101,    0
121153,19710825,   99,    0
121153,19710826,  119,    0
121153,19710827,  122,    0
121153,19710828,  114,    0
121153,19710829,  145,    0
121153,19710830,  152,    0
121153,19710831,  112,    0
121153,19710901,  104,    0
121153,19710902,  145,    0
121153,19710903,   98,    0
121153,19710904,  134,    0
121153,19710905,   92,    0
121153,19710906,  104,    0
121153,19710907,   30,    0
121153,19710908,  106,    0
121153,19710909,   79,    0
121153,19710910,  106,    0
121153,19710911,   74,    0
121153,19710912,   80,    0
121153,19710913,   93,    0
121153,19710914,   73,    0
121153,19710915,   50,    0
121153,19710916,   30,    0
121153,19710917,    4,    0
121153,19710918,   55,    0
121153,19710919,  100,    0
121153,19710920,   76,    0
121153,19710921,  113,    0
121153,19710922,   94,    0
121153,19710923,   90,    0
121153,19710924,  133,    0
121153,19710925,   77,    0
121153,19710926,   72,    0
121153,19710927,   78,    0
121153,19710928,   90,    0
121153,19710929,   96,    0
121153,19710930,   80,    0
121153,19711001,  102,    0
121153,19711002,   81,    0
121153,19711003,   76,    0
121153,19711004,   76,    0
121153,19711005,   37,    0
121153,19711006,  -22,    0
121153,19711007,   31,    0
121153,19711008,  127,    0
121153,19711009,   79,    0
121153,19711010,  107,    0
121153,19711011,  104,    0
121153,19711012,  136,    0
121153,19711013,   81,    0
121153,19711014,   46,    0
121153,19711015,   10,    0
121153,19711016,   -4,    0
121153,19711017,    9,    0
121153,19711018,   61,    0
121153,19711019,  113,    0
121153,19711020,  121,    0
121153,19711021,   76,    0
121153,19711022,   91,    0
121153,19711023,   57,    0
121153,19711024,   52,    0
121153,19711025,   81,    0
121153,19711026,   26,    0
121153,19711027,  -17,    0
121153,19711028,  -23,    0
121153,19711029,   -6,    0
121153,19711030,   21,    0
121153,19711031,   12,    0
121153,19711101,   15,    0
121153,19711102,   91,    0
121153,19711103,   97,    0
121153,19711104,   84,    0
121153,19711105,   74,    0
121153,19711106,   64,    0
121153,19711107,   46,    0
121153,19711108,   33,    0
121153,19711109,   29,    0
121153,19711110,    8,    0
121153,19711111,  -16,    0
121153,19711112,  -67,    0
121153,19711113,   14,    0
121153,19711114,   14,    0
121153,19711115,   27,    0
121153,19711116,   73,    0
121153,19711117,   17,    0
121153,19711118,    8,    0
121153,19711119,  -27,    0
121153,19711120,  -79,    0
121153,19711121,  -36,    0
121153,19711122,  -24,    0
121153,19711123,  -17,    0
121153,19711124,  -34,    0
121153,19711125,  -37,    0
121153,19711126,   16,    0
121153,19711127,   60,    0
121153,19711128,   25,    0
121153,19711129,   44,    0
121153,19711130,   42,    0
121153,19711201,   24,    0
121153,19711202,   25,    0
121153,19711203,   23,    0
121153,19711204,   28,    0
121153,19711205,   38,    0
121153,19711206,   77,    0
121153,19711207,   49,    0
121153,19711208,  -11,    0
121153,19711209,  -40,    0
121153,19711210,    6,    0
121153,19711211,   68,    0
121153,19711212,   53,    0
121153,19711213,   40,    0
121153,19711214,   63,    0
121153,19711215,   16,    0
121153,19711216,   65,    0
121153,19711217,   50,    0
121153,19711218,  -26,    0
121153,19711219,    5,    0
121153,19711220,   51,    0
121153,19711221,   58,    0
121153,19711222,   61,    0
121153,19711223,   26,    0
121153,19711224,   17,    0
121153,19711225,   52,    0
121153,19711226,   18,    0
121153,19711227,    7,    0
121153,19711228,   -2,    0
121153,19711229,  -14,    0
121153,19711230,    2,    0
121153,19711231,    9,    0
121153,19720101,    6,    0
121153,19720102,   -3,    0
121153,19720103,   -4,    0
121153,19720104,   10,    0
121153,19720105,    3,    0
121153,19720106,    2,    0
121153,19720107,   -4,    0
121153,19720108,   -6,    0
121153,19720109,  -10,    0
121153,19720110,  -48,    0
121153,19720111,  -64,    0
121153,19720112,  -53,    0
121153,19720113,  -68,    0
121153,19720114, -110,    0
121153,19720115, -112,    0
121153,19720116, -154,    0
121153,19720117, -142,    0
121153,19720118, -144,    0
121153,19720119, -139,    0
121153,19720120,  -14,    0
121153,19720121,  -24,    0
121153,19720122,   -8,    0
121153,19720123,  -18,    0
121153,19720124,  -10,    0
121153,19720125,  -34,    0
121153,19720126,  -16,    0
121153,19720127,  -42,    0
121153,19720128,  -66,    0
121153,19720129,  -98,    0
121153,19720130, -125,    0
121153,19720131,  -86,    0
121153,19720201, -120,    0
121153,19720202,  -86,    0
121153,19720203,  -32,    0
121153,19720204,  -58,    0
121153,19720205,  -50,    0
121153,19720206,  -37,    0
121153,19720207,   10,    0
121153,19720208,   24,    0
121153,19720209,   -1,    0
121153,19720210,   10,    0
121153,19720211,   12,    0
121153,19720212,   20,    0
121153,19720213,   16,    0
121153,19720214,  -39,    0
121153,19720215,   11,    0
121153,19720216,   18,    0
121153,19720217,  -10,    0
121153,19720218,  -10,    0
121153,19720219,   -2,    0
121153,19720220,    6,    0
121153,19720221,    4,    0
121153,19720222,   10,    0
121153,19720223,    0,    0
121153,19720224,    4,    0
121153,19720225,   30,    0
121153,19720226,   20,    0
121153,19720227,   18,    0
121153,19720228,   24,    0
121153,19720229,   22,    0
121153,19720301,   14,    0
121153,19720302,   22,    0
121153,19720303,   -2,    0
121153,19720304,   16,    0
121153,19720305,   18,    0
121153,19720306,   52,    0
121153,19720307,   40,    0
121153,19720308,   54,    0
121153,19720309,   27,    0
121153,19720310,    0,    0
121153,19720311,  -21,    0
121153,19720312,  -68,    0
121153,19720313,  -44,    0
121153,19720314,   -9,    0
121153,19720315,   -4,    0
121153,19720316,   36,    0
121153,19720317,   46,    0
121153,19720318,   36,    0
121153,19720319,   53,    0
121153,19720320,   18,    0
121153,19720321,   25,    0
121153,19720322,   18,    0
121153,19720323,   50,    0
121153,19720324,   18,    0
121153,19720325,    5,    0
121153,19720326,   18,    0
121153,19720327,   41,    0
121153,19720328,    2,    0
121153,19720329,   17,    0
121153,19720330,   16,    0
121153,19720331,   67,    0
121153,19720401,   43,    0
121153,19720402,   -2,    0
121153,19720403,   72,    0
121153,19720404,   37,    0
121153,19720405,   81,    0
121153,19720406,   54,    0
121153,19720407,   41,    0
121153,19720408,   86,    0
121153,19720409,   63,    0
121153,19720410,   30,    0
121153,19720411,   75,    0
121153,19720412,   52,    0
121153,19720413,   60,    0
121153,19720414,   15,    0
121153,19720415,   68,    0
121153,19720416,   52,    0
121153,19720417,   54,    0
121153,19720418,   44,    0
121153,19720419,   52,    0
121153,19720420,   38,    0
121153,19720421,   60,    0
121153,19720422,   67,    0
121153,19720423,   17,    0
121153,19720424,   19,    0
121153,19720425,  -23,    0
121153,19720426,   18,    0
121153,19720427,   44,    0
121153,19720428,   26,    0
121153,19720429,   29,    0
121153,19720430,   98,    0
121153,19720501,  108,    0
121153,19720502,  108,    0
121153,19720503,  113,    0
121153,19720504,  104,    0
121153,19720505,  107,    0
121153,19720506,   91,    0
121153,19720507,   69,    0
121153,19720508,   64,    0
121153,19720509,   84,    0
121153,19720510,  115,    0
121153,19720511,   66,    0
121153,19720512,   65,    0
121153,19720513,   54,    0
121153,19720514,   44,    0
121153,19720515,   60,    0
121153,19720516,   54,    0
121153,19720517,   75,    0
121153,19720518,   54,    0
121153,19720519,  102,    0
121153,19720520,   84,    0
121153,19720521,   84,    0
121153,19720522,   83,    0
121153,19720523,  103,    0
121153,19720524,  133,    0
121153,19720525,  112,    0
121153,19720526,   76,    0
121153,19720527,   89,    0
121153,19720528,   78,    0
121153,19720529,   92,    0
121153,19720530,   82,    0
121153,19720531,   93,    0
121153,19720601,   73,    0
121153,19720602,   65,    0
121153,19720603,   83,    0
121153,19720604,  134,    0
121153,19720605,  166,    0
121153,19720606,  195,    0
121153,19720607,  124,    0
121153,19720608,  125,    0
121153,19720609,   88,    0
121153,19720610,  125,    0
121153,19720611,  112,    0
121153,19720612,  128,    0
121153,19720613,  112,    0
121153,19720614,   79,    0
121153,19720615,  103,    0
121153,19720616,   98,    0
121153,19720617,  102,    0
121153,19720618,  120,    0
121153,19720619,  150,    0
121153,19720620,   94,    0
121153,19720621,   90,    0
121153,19720622,  128,    0
121153,19720623,  107,    0
121153,19720624,   83,    0
121153,19720625,   68,    0
121153,19720626,   90,    0
121153,19720627,  126,    0
121153,19720628,  164,    0
121153,19720629,  155,    0
121153,19720630,  150,    0
121153,19720701,  106,    0
121153,19720702,  101,    0
121153,19720703,  116,    0
121153,19720704,  116,    0
121153,19720705,  153,    0
121153,19720706,  147,    0
121153,19720707,  165,    0
121153,19720708,  134,    0
121153,19720709,  177,    0
121153,19720710,  123,    0
121153,19720711,  104,    0
121153,19720712,  138,    0
121153,19720713,  108,    0
121153,19720714,  103,    0
121153,19720715,  140,    0
121153,19720716,  184,    0
121153,19720717,  196,    0
121153,19720718,  203,    0
121153,19720719,  208,    0
121153,19720720,  184,    0
121153,19720721,  161,    0
121153,19720722,  182,    0
121153,19720723,  184,    0
121153,19720724,  174,    0
121153,19720725,  187,    0
121153,19720726,  146,    0
121153,19720727,  121,    0
121153,19720728,  115,    0
121153,19720729,  153,    0
121153,19720730,  162,    0
121153,19720731,  150,    0
121153,19720801,  127,    0
121153,19720802,  146,    0
121153,19720803,  127,    0
121153,19720804,  110,    0
121153,19720805,  138,    0
121153,19720806,  133,    0
121153,19720807,  153,    0
121153,19720808,  172,    0
121153,19720809,  185,    0
121153,19720810,  180,    0
121153,19720811,  160,    0
121153,19720812,  100,    0
121153,19720813,  149,    0
121153,19720814,  187,    0
121153,19720815,  182,    0
121153,19720816,  146,    0
121153,19720817,  125,    0
121153,19720818,  121,    0
121153,19720819,   82,    0
121153,19720820,   82,    0
121153,19720821,  110,    0
121153,19720822,  109,    0
121153,19720823,  103,    0
121153,19720824,  128,    0
121153,19720825,  124,    0
121153,19720826,   99,    0
121153,19720827,   93,    0
121153,19720828,  101,    0
121153,19720829,   84,    0
121153,19720830,   99,    0
121153,19720831,  108,    0
121153,19720901,   92,    0
121153,19720902,  120,    0
121153,19720903,   94,    0
121153,19720904,  112,    0
121153,19720905,   80,    0
121153,19720906,   73,    0
121153,19720907,  113,    0
121153,19720908,  140,    0
121153,19720909,  120,    0
121153,19720910,  151,    0
121153,19720911,   91,    0
121153,19720912,   67,    0
121153,19720913,   69,    0
121153,19720914,   82,    0
121153,19720915,   46,    0
121153,19720916,   32,    0
121153,19720917,   46,    0
121153,19720918,   82,    0
121153,19720919,   58,    0
